Entity,Code,Year,GDP,Population,Annual CO₂ emissions,Military expenditure $,Market_cap,GDP_per_capita,CO2_per_GDP,CO2_per_Capita,Military_per_GDP
Portugal,PRT,2008,341112661504,10564085.0,60009404.0,4343044600.0,26.147203,32289.84445922198,175.92253461191532,5.680511279490841,1.273199470477314
Portugal,PRT,2009,330462853299,10576264.0,57146816.0,4485531000.0,40.15535,31245.707680802974,172.92962107391247,5.403308389427496,1.357348021183346
Portugal,PRT,2010,336205060026,10578659.0,52889748.0,3972163800.0,34.38826,31781.444134459765,157.31395594078757,4.999664702303004,1.1814705583826781
Portugal,PRT,2011,330502468207,10557049.0,51783540.0,3743835100.0,25.135763,31306.330794429392,156.68125046366364,4.905115056300297,1.1327706931541477
Portugal,PRT,2012,317093012692,10513154.0,49931856.0,3377515300.0,30.25771,30161.549302140917,157.46753791922876,4.749464908437563,1.0651497083856152
Portugal,PRT,2013,314167370897,10458286.0,48146190.0,3478693000.0,34.92977,30040.043932342258,153.25012862581698,4.6036405965566445,1.1072738044271606
Portugal,PRT,2014,316656174341,10406202.0,47942320.0,3338920700.0,25.11063,30429.562518678766,151.40181649631117,4.607091040516031,1.0544309476828297
Portugal,PRT,2015,322330798791,10370266.0,52233044.0,3082481700.0,30.06312,31082.211275101334,162.0479463827719,5.036808506165609,0.9563100118145049
Portugal,PRT,2016,328840222198,10346377.0,50310916.0,3189633000.0,27.75265,31783.127774872304,152.99501886878969,4.862660233625742,0.9699643731780082
Portugal,PRT,2017,340370495824,10330836.0,55165156.0,3342615300.0,34.22467,32947.04279731089,162.0738479886488,5.339854006006871,0.9820520112672785
Portugal,PRT,2018,350068760634,10325353.0,51340316.0,3543444500.0,25.582579,33903.80557778509,146.65780490386788,4.972257703925473,1.0122138558100882
Portugal,PRT,2019,359460265041,10343218.0,47583116.0,3964022800.0,0.0,34753.23299199533,132.37378544349727,4.600417007550261,1.1027707887401306
Portugal,PRT,2020,329623206282,10370519.0,41738252.0,3972576300.0,0.0,31784.63934948675,126.62413083953803,4.024702331676939,1.2051870815798607
Portugal,PRT,2021,348535130800,10390956.0,40284110.0,4508761600.0,0.0,33542.162126372205,115.58120384460251,3.876843478116932,1.2936318900338524
Portugal,PRT,2022,372331404762,10417075.0,40687052.0,4438733000.0,0.0,35742.41375453282,109.27644426343191,3.905803884487728,1.1921457452232123
Qatar,QAT,2002,57114117979,711216.0,45066684.0,2362880800.0,0.0,80304.8834376617,789.0638181013378,63.365677937504216,4.137122105026283
Qatar,QAT,2003,59238739566,744690.0,46514956.0,2361854500.0,0.0,79548.1872537566,785.2117776438512,62.46217352186816,3.987010050017309
Qatar,QAT,2004,70623782772,773342.0,47320412.0,2335425000.0,0.0,91322.8335872098,670.0350808560906,61.189502186613424,3.306853454083061
Qatar,QAT,2005,75915452247,825417.0,47550748.0,1763013200.0,0.0,91972.24220848372,626.3645488837761,57.60815200074629,2.322337742603213
Qatar,QAT,2006,95782712601,972841.0,59630004.0,1626124400.0,0.0,98456.69806371236,622.5549724029996,61.29470694594492,1.697722225485419
Qatar,QAT,2007,113009862579,1208600.0,59383044.0,1734542800.0,119.813995,93504.76797865299,525.4678011707875,49.13374482872745,1.5348596665954362
Qatar,QAT,2008,132971423351,1426942.0,61636948.0,2301982700.0,66.39241,93186.28462193979,463.53529537921173,43.19513196752216,1.731186026281404
Qatar,QAT,2009,148870232868,1586052.0,65073668.0,2892392200.0,0.0,93862.13873693926,437.11672069257395,41.02871028188231,1.9428949255185364
Qatar,QAT,2010,178037382447,1709240.0,73421576.0,3284301300.0,0.0,104161.72243043692,412.39415560300597,42.95568556785472,1.8447256721366954
Qatar,QAT,2011,201850196426,1810958.0,81493320.0,3996833800.0,0.0,111460.45155437067,403.73168539311354,45.00011596072355,1.9800990391729805
Qatar,QAT,2012,211397734624,1907121.0,93320950.0,4519837700.0,0.0,110846.52448586115,441.4472565942306,48.93289413728861,2.1380729117268706
Qatar,QAT,2013,223143078678,2032650.0,82808080.0,5210922000.0,76.77655,109779.39078444395,371.09858163915425,40.73897621331759,2.3352380144935916
Qatar,QAT,2014,235046251898,2218377.0,91177600.0,5832000500.0,90.125175,105954.15111948962,387.9134394347508,41.10103918315056,2.481213996354572
Qatar,QAT,2015,246218812863,2427337.0,91194280.0,6108875300.0,88.1393,101435.77626963212,370.3790093843963,37.569682330883595,2.481075767106015
Qatar,QAT,2016,253763429745,2599382.0,87385144.0,6684355000.0,102.037605,97624.5237310253,344.35672660875906,33.617661428754985,2.6340891619871813
Qatar,QAT,2017,249963056688,2706715.0,100111260.0,0.0,81.07435,92349.23391934503,400.5042238099901,36.98625825031449,0.0
Qatar,QAT,2018,253049780990,2761145.0,95467470.0,7872576500.0,88.934166,91646.68316586054,377.2675464349549,34.575319296885894,3.11107817173377
Qatar,QAT,2019,254791373231,2797927.0,101018984.0,8935601000.0,90.74648,91064.339145017,396.4772539940501,36.10493912099923,3.507026508271443
Qatar,QAT,2020,245726905148,2803373.0,102501230.0,10348078000.0,114.52962,87654.01719571388,417.13474533146484,36.56353614021395,4.2112108129825705
Qatar,QAT,2021,249724505256,2814989.0,104244050.0,12867278000.0,103.04319,88712.42667591241,417.43620592274806,37.03177880979286,5.152589245019976
Qatar,QAT,2022,260235088139,2892465.0,106151890.0,15922396000.0,70.75516,89970.00417948014,407.9076759368469,36.69945530888014,6.1184662352277925
Romania,ROU,2002,303938271497,21770020.0,99298504.0,1670112600.0,5.403176,13961.32256640095,326.7061548745437,4.561250012632051,0.5494907211829968
Romania,ROU,2003,311053914222,21593447.0,103836210.0,1946930700.0,5.886893,14405.014364867267,333.82061839572873,4.8086908032793465,0.6259142261140204
Romania,ROU,2004,343490967945,21403214.0,103311020.0,2273909500.0,14.623803,16048.569525352594,300.76779199778616,4.826892820863259,0.6619997939404625
Romania,ROU,2005,359525634870,21213395.0,101363960.0,2580328200.0,16.10679,16948.04791359422,281.93805995684266,4.778299748814369,0.717703537588638
Romania,ROU,2006,388391268863,21035734.0,104322150.0,3017480400.0,20.680378,18463.404645780367,268.6006570266086,4.959282618804744,0.7769176708924364
Romania,ROU,2007,416486746546,20870714.0,108391570.0,3393090600.0,17.550978,19955.558135001993,260.2521470344757,5.193476849905566,0.8146935354220788
Romania,ROU,2008,455251113751,20718744.0,106927256.0,3444046300.0,7.068742,21972.910797633293,234.87533093325712,5.160894695161058,0.7565157329595736
Romania,ROU,2009,430133114258,20576923.0,87725896.0,2777265700.0,7.5084314,20903.66544395389,203.95057504775312,4.263314587900242,0.6456758635732835
Romania,ROU,2010,413352605152,20432576.0,84287750.0,2810967600.0,8.350351,20230.07794768511,203.91246831262936,4.125165128469362,0.6800410992852791
Romania,ROU,2011,432024101796,20282008.0,92240696.0,2775171000.0,7.280464,21300.854520716093,213.5082177511376,4.547907485294355,0.6423648561418511
Romania,ROU,2012,440340536647,20158452.0,89642310.0,2732781000.0,0.0,21843.965828675733,203.57496650793692,4.446884611973181,0.6206062745912353
Romania,ROU,2013,441529297039,20062914.0,78597820.0,2964841500.0,12.947556,22007.236687502125,178.01269480212432,3.9175675078904293,0.6714937196428252
Romania,ROU,2014,459723284238,19968180.0,79092620.0,3332379000.0,11.208982,23022.793476320825,172.0439723454458,3.960932844155051,0.7248662650453916
Romania,ROU,2015,474252856429,19871018.0,77807810.0,3306245000.0,10.421956,23866.56065778814,164.06397757068342,3.915642872448709,0.6971481468546463
Romania,ROU,2016,487804850228,19777049.0,76312184.0,3711211300.0,9.753692,24665.199051081887,156.43998612217916,3.8586233972520367,0.7607983598903085
Romania,ROU,2017,527787806499,19689406.0,79158200.0,4590533600.0,11.240293,26805.67440678505,149.98110798558204,4.020344747830381,0.8697687865224863
Romania,ROU,2018,559608233851,19597874.0,79639170.0,5298816000.0,8.565287,28554.537795834385,142.31236279701443,4.063663742301843,0.9468795631428917
Romania,ROU,2019,581170855927,19501543.0,76457096.0,6297197600.0,10.374524,29801.275515839952,131.55700293685007,3.920566490559234,1.083536370721071
Romania,ROU,2020,559798234984,19392469.0,73710180.0,6562325500.0,10.12292,28866.785089820176,131.67276242324482,3.8009693350547575,1.1722662005512687
Romania,ROU,2021,591756525955,19248159.0,77270420.0,6478101500.0,11.26704,30743.538951179693,130.57806143379315,4.014431717859355,1.0947241332988065
Romania,ROU,2022,618949874244,19166776.0,72992770.0,6584303000.0,9.78016,32292.85270741412,117.93001830585246,3.8082967109335444,1.0637861439171021
Russia,RUS,2002,2350346712040,145939502.0,1506788000.0,58799935000.0,0.0,16104.938552140598,641.0917981935409,10.324744016188298,2.5017557919769287
Russia,RUS,2003,2521920901968,145794231.0,1537018400.0,70528280000.0,0.0,17297.80996593754,609.4633653262384,10.54238147461404,2.796609518758607
Russia,RUS,2004,2703497892221,145180094.0,1543957000.0,62758216000.0,0.0,18621.684404068506,571.0960620470821,10.63477063184709,2.3213709979423123
Russia,RUS,2005,2876520823211,144597888.0,1562576900.0,42951190000.0,0.0,19893.242308013516,543.2176563407346,10.806360463577448,1.4931645776182663
Russia,RUS,2006,3112397494071,144102949.0,1623002000.0,44203850000.0,0.0,21598.430258849177,521.4635993929945,11.26279518401806,1.4202507900808514
Russia,RUS,2007,3376950589155,143859769.0,1623781200.0,43859100000.0,0.0,23473.90526641955,480.84245153445136,11.287250155392645,1.2987782569532555
Russia,RUS,2008,3552550981853,143811835.0,1652064500.0,51622550000.0,0.0,24702.772076115987,465.0361130463744,11.487681107747495,1.4531121513440979
Russia,RUS,2009,3275452221523,143869130.0,1545034400.0,51536024000.0,62.302254,22766.886972368568,471.7010951488095,10.739165517995417,1.5734017935403461
Russia,RUS,2010,3422847571465,143934468.0,1632783200.0,56833823000.0,62.383446,23780.596955171295,477.02480636646015,11.343934657819418,1.6604251814717759
Russia,RUS,2011,3570031016019,144043751.0,1685909500.0,64584868000.0,38.298355,24784.351915544048,472.23945462523886,11.704148831836516,1.8090842267252807
Russia,RUS,2012,3713692139953,144291024.0,1701268400.0,74223410000.0,37.37458,25737.513235424816,458.10700938218616,11.790535217214897,1.9986419768478536
Russia,RUS,2013,3778883114313,144604102.0,1640437400.0,83611470000.0,33.616867,26132.613543099906,434.1064146140522,11.344335169689723,2.2125974122700685
Russia,RUS,2014,3806705792033,144925638.0,1639959200.0,81337910000.0,18.741205,26266.613999884547,430.8079714046321,11.315866692958771,2.136700718249121
Russia,RUS,2015,3731610175004,145307611.0,1638675300.0,71177140000.0,28.840696,25680.762000856237,439.13357053654283,11.277284711535172,1.9074109208077636
Russia,RUS,2016,3738837933411,145778669.0,1634885000.0,67853304000.0,48.720097,25647.35951465574,437.27089248516023,11.214843784861282,1.8148233544345256
Russia,RUS,2017,3807101264909,146186800.0,1666121200.0,64958935000.0,39.602665,26042.715654963376,437.63511503018157,11.397206861358207,1.7062570832759998
Russia,RUS,2018,3913975940445,146430147.0,1712494300.0,65195250000.0,34.76174,26729.30418109189,437.5331698654483,11.694957186650916,1.665703902936808
Russia,RUS,2019,4000008095018,146533063.0,1705030900.0,71308120000.0,46.749302,27297.648824948126,426.25686236075666,11.635810137948184,1.7826993922540828
Russia,RUS,2020,3893861700163,146371293.0,1632929300.0,72028226000.0,46.530735,26602.632390239254,419.3598606575175,11.156076212293895,1.8497890152848737
Russia,RUS,2021,4112474402842,145836172.0,1711993300.0,83949430000.0,45.668526,28199.275573703348,416.2927552368219,11.739154124259377,2.0413362315880974
Russia,RUS,2022,4027358046152,145579890.0,1802190000.0,92410814000.0,23.393534,27664.24707527942,447.48690812874946,12.37938838942659,2.2945765670945324
Rwanda,RWA,2002,8456374247,8400185.0,518871.0,95398180.0,0.0,1006.689048753093,61.358566312752274,0.06176899675423815,1.1281215472913069
Rwanda,RWA,2003,8642615762,8586877.0,509100.03,85288856.0,0.0,1006.4911564472159,58.90578084454705,0.05928814748365442,0.9868407707652525
Rwanda,RWA,2004,9286288855,8816848.0,515760.0,72323736.0,0.0,1053.2436143846417,55.53994798711223,0.0584970955606811,0.7788228120974167
Rwanda,RWA,2005,10157147562,9054532.0,514220.0,71151650.0,0.0,1121.7749920150484,50.626418181006244,0.05679144985074877,0.7005081846619332
Rwanda,RWA,2006,11094355884,9299250.0,514417.0,83168540.0,0.0,1193.037705621421,46.36745074510177,0.05531811705245047,0.7496473059778402
Rwanda,RWA,2007,11941220832,9549940.0,542177.0,80486610.0,0.0,1250.3974718165769,45.40381654672007,0.056772817420842434,0.6740232940363396
Rwanda,RWA,2008,13274010907,9804268.0,527819.0,90427450.0,0.0,1353.9012710586858,39.76333933262452,0.05383563566397818,0.6812368215873126
Rwanda,RWA,2009,14103405717,10060440.0,558260.0,112219576.0,0.0,1401.8676834214011,39.58334683140279,0.05549061472460449,0.7956913262782512
Rwanda,RWA,2010,15137840895,10317559.0,580977.0,96254940.0,0.0,1467.192084387402,38.379119190762246,0.056309539882447,0.6358564650510551
Rwanda,RWA,2011,16342569936,10573742.0,643581.0,87004140.0,0.0,1545.5805462247897,39.38064836316207,0.0608659640078224,0.5323773454280539
Rwanda,RWA,2012,17754815306,10829904.0,718466.0,89545550.0,0.0,1639.4249945336542,40.4659799393804,0.06634093894091767,0.5043451506349339
Rwanda,RWA,2013,18592816005,11093340.0,782275.0,97047464.0,0.0,1676.0340893725424,42.07404622245655,0.07051753574667323,0.5219621598681011
Rwanda,RWA,2014,19739466063,11364758.0,829804.0,100736130.0,0.0,1736.9015744109993,42.03781385735651,0.07301554507363905,0.5103285452529113
Rwanda,RWA,2015,21487759384,11640027.0,970183.0,118827180.0,0.0,1846.023156475496,45.150496273818476,0.08334886164782951,0.5529993978268386
Rwanda,RWA,2016,22770741110,11919183.0,1048333.06,125645960.0,0.0,1910.4280142355394,46.038600805118904,0.08795343271430602,0.5517868715516744
Rwanda,RWA,2017,23665375199,12202062.0,1155068.0,134952160.0,0.0,1939.4570523408256,48.80835356664062,0.09466170553796563,0.5702515124531071
Rwanda,RWA,2018,25685489106,12487999.0,1287400.0,136425920.0,35.551815,2056.8138343060405,50.121685231965074,0.10309097558383853,0.5311400512444655
Rwanda,RWA,2019,28115923656,12776104.0,1372734.0,157644940.0,31.057365,2200.6649019137603,48.82407623507171,0.10744543093888403,0.5606962870179732
Rwanda,RWA,2020,27166584660,13065839.0,1371813.0,174591300.0,34.337692,2079.207057426622,50.49633647986136,0.10499233918311714,0.6426693019570757
Rwanda,RWA,2021,30121160264,13355260.0,1658745.0,199021900.0,32.274456,2255.3780505957952,55.06909380189074,0.12420162542698532,0.6607378276787884
Rwanda,RWA,2022,32579162569,13651026.0,1540754.0,204615200.0,25.868341,2386.572450231946,47.292621372228616,0.11286726726621135,0.628055431340943
Saint Lucia,LCA,2018,2779104089,177032.0,509296.0,0.0,0.0,15698.314931763749,183.2590589232874,2.8768584210764154,0.0
Saint Lucia,LCA,2019,2761035669,177674.0,501968.03,0.0,0.0,15539.897053029707,181.80425397467042,2.825219390569245,0.0
Saint Lucia,LCA,2021,2343720722,178540.0,505631.97,0.0,0.0,13127.146420970092,215.7390022001094,2.8320374705948246,0.0
Saudi Arabia,SAU,2002,835861641116,17910909.0,347096580.0,29150312000.0,0.0,46667.739818007,415.2560219614508,19.37905999075759,3.487456603592909
Saudi Arabia,SAU,2003,929829719908,18786770.0,351405020.0,27750769000.0,0.0,49493.85764066947,377.92405692815345,18.704919472586294,2.984500108551676
Saudi Arabia,SAU,2004,1003829675758,19669486.0,407882400.0,30670062000.0,0.0,51034.8707514777,406.32630201134936,20.736810306075107,3.0553053710870604
Saudi Arabia,SAU,2005,1059781637362,20559884.0,412411500.0,33165044000.0,0.0,51546.09030683247,389.1476182080031,20.059038270838492,3.129422404652544
Saudi Arabia,SAU,2006,1089332612109,21459139.0,445167600.0,40282673000.0,0.0,50763.10900027256,408.66085808092555,20.744895682906943,3.6979222463569523
Saudi Arabia,SAU,2007,1109454004364,22368313.0,423531900.0,45249098000.0,0.0,49599.359789180344,381.74804753874565,18.934458758691367,4.078501481090176
Saudi Arabia,SAU,2008,1178792358426,23287883.0,469712540.0,46961136000.0,0.0,50618.27038662123,398.46927802211974,20.169825655685404,3.9838344441514324
Saudi Arabia,SAU,2009,1154518086345,24217654.0,504279680.0,50793787000.0,74.27995,47672.58159460863,436.7880295374672,20.82281297767323,4.399566156716015
Saudi Arabia,SAU,2010,1212699943202,25157135.0,555962200.0,54083535000.0,66.90738,48205.009958486924,458.4499266422355,22.09958327925656,4.45976230997409
Saudi Arabia,SAU,2011,1346021284223,26105636.0,540578900.0,60444127000.0,50.082165,51560.56279276245,401.61244575865146,20.707363727893853,4.4905773562779725
Saudi Arabia,SAU,2012,1419075166224,27062447.0,606102100.0,66769744000.0,50.33023,52437.06033767013,427.1106382706772,22.396426309860303,4.7051590774903636
Saudi Arabia,SAU,2013,1459523675762,28026826.0,583611460.0,78587494000.0,61.99599,52075.95308016684,399.8643322420264,20.82331620426801,5.384461746327643
Saudi Arabia,SAU,2014,1518308198824,28998127.0,585567700.0,93057100000.0,63.020065,52358.83679052789,385.6711703549709,20.1932938634278,6.12899937391348
Saudi Arabia,SAU,2015,1589519056009,29974944.0,624999300.0,105281000000.0,62.8932,53028.257734493185,393.20025616381236,20.850724525123383,6.623450005333178
Saudi Arabia,SAU,2016,1627080576754,30717804.0,641661600.0,93797360000.0,67.39205,52968.648955309436,394.3637513515801,20.888915106040784,5.764764286420545
Saudi Arabia,SAU,2017,1625946533880,30782402.0,613685500.0,97100470000.0,63.13038,52820.651678839095,377.4327674450407,19.936244741394773,5.971934991508541
Saudi Arabia,SAU,2018,1670859140188,30365119.0,637487100.0,90781024000.0,58.630135,55025.60817192911,381.53252100489567,20.994059005663704,5.433194325991214
Saudi Arabia,SAU,2019,1684765372101,30472810.0,657587840.0,86528110000.0,287.01654,55287.4963648249,390.31419501455554,21.5794946380068,5.135914557176258
Saudi Arabia,SAU,2020,1611623175833,30991205.0,616085760.0,80995140000.0,330.81815,52002.598022019476,382.276557720488,19.87937416437986,5.02568722109224
Saudi Arabia,SAU,2021,1681343681400,31328374.0,695841900.0,80617570000.0,305.58972,53668.39917705273,413.8605971508426,22.21123573154483,4.794829926316575
Saudi Arabia,SAU,2022,1827296689345,32175352.0,723331400.0,89462710000.0,238.01723,56791.816585099055,395.84781399635784,22.48091644809356,4.895905001177897
Senegal,SEN,2002,26540487584,10466217.0,4436925.0,108784930.0,0.0,2535.824317802698,167.1757154406919,0.42392824456057043,0.4098829369871157
Senegal,SEN,2003,28025149440,10721176.0,4927512.0,124604020.0,0.0,2613.99956870403,175.8246467355858,0.4596055507343597,0.4446150064846898
Senegal,SEN,2004,29326439504,10975709.0,5238223.0,143295220.0,0.0,2671.940327864013,178.61776228531014,0.4772560023229479,0.4886212660778515
Senegal,SEN,2005,30590478998,11235473.0,5538919.0,172872510.0,0.0,2722.669441509049,181.0667626473627,0.4929849415329466,0.5651186763414277
Senegal,SEN,2006,31303473006,11500093.0,4422390.0,198478370.0,0.0,2722.0191181062623,141.27473967991833,0.38455254231422303,0.6340458452068793
Senegal,SEN,2007,32188459503,11770349.0,4862531.0,237242060.0,0.0,2734.7073143710522,151.06442107137207,0.4131169772451097,0.7370407396411399
Senegal,SEN,2008,33380452577,12048962.0,4740295.0,250820930.0,0.0,2770.4006848888725,142.00811055708056,0.39341936674711064,0.7514006271227794
Senegal,SEN,2009,34299117509,12337391.0,5257668.0,254052640.0,0.0,2780.094876542374,153.28872524549362,0.42615719968670845,0.7406973078340492
Senegal,SEN,2010,35462162599,12635418.0,6862391.0,244675870.0,0.0,2806.5682195080526,193.51304311580571,0.5431075568691119,0.6899631947626895
Senegal,SEN,2011,35935260147,12958902.0,7818837.0,261364720.0,0.0,2773.0173549425717,217.58119930162087,0.6033564417726132,0.7273210738723972
Senegal,SEN,2012,37373747012,13310499.0,7362129.0,240191630.0,0.0,2807.839661908994,196.9866440642454,0.5531069120699382,0.6426747361533727
Senegal,SEN,2013,38275345782,13710857.0,7852669.0,278892160.0,0.0,2791.608561157045,205.16258807237026,0.572733637291965,0.7286470031869875
Senegal,SEN,2014,40657631795,14152101.0,8724360.0,296958340.0,0.0,2872.904298450103,214.58111588961032,0.6164710102054811,0.7303876957155173
Senegal,SEN,2015,43246320958,14593336.0,9845416.0,284019620.0,0.0,2963.429400789511,227.65904201565908,0.6746514984647787,0.6567486290355992
Senegal,SEN,2016,45995086773,15034517.0,10015698.0,347231360.0,0.0,3059.299262689982,217.75582356068966,0.6661802304656678,0.7549314162916886
Senegal,SEN,2017,49402166472,15475001.0,10760131.0,393877200.0,0.0,3192.3853492481194,217.8068649296705,0.6953234445671441,0.7972873016069861
Senegal,SEN,2018,52469666065,15914495.0,11330392.0,457981020.0,0.0,3296.973360763254,215.9417593007698,0.7119542278909887,0.8728491228296519
Senegal,SEN,2019,54890421321,16352926.0,12713010.0,455265380.0,0.0,3356.6116131755257,231.60707631763526,0.7774150020614048,0.8294076981803461
Senegal,SEN,2020,55627091269,16789215.0,10820952.0,458553380.0,0.0,3313.263381819817,194.52665514492443,0.6445180432795696,0.8243346354073051
Senegal,SEN,2021,59264921542,17220866.0,12309421.0,546095300.0,0.0,3441.4600021857204,207.70163327182559,0.7147968632936346,0.921447773474216
Senegal,SEN,2022,61726701334,17651099.0,12274718.0,527295460.0,0.0,3497.045783608148,198.85588788524652,0.695408144274756,0.854242084226778
Serbia,SRB,2002,76064473421,7616742.0,52229868.0,0.0,0.0,9986.484171447582,686.6525941870295,6.85724526313219,0.0
Serbia,SRB,2003,79401997695,7590946.0,55823540.0,0.0,6.0466976,10460.09254907096,703.0495657606766,7.353963524440827,0.0
Serbia,SRB,2004,86570566412,7565843.0,60166740.0,0.0,12.14313,11442.289565353127,695.0022680186597,7.952417199246667,0.0
Serbia,SRB,2005,91358219240,7539139.0,51634110.0,0.0,24.693113,12117.858450414564,565.1829734591923,6.848807270962904,0.0
Serbia,SRB,2006,96024605355,7511394.0,60838316.0,0.0,47.639896,12783.859474686056,633.5700706613959,8.0994707507022,0.0
Serbia,SRB,2007,102208134356,7482996.0,59554388.0,716353700.0,65.948006,13658.718293581875,582.6775762540268,7.958628870040823,0.7008773856539408
Serbia,SRB,2008,107988593708,7454285.0,51778176.0,1193997400.0,28.28244,14486.780919699206,479.4781950768581,6.946095567851243,1.1056699221665542
Serbia,SRB,2009,105038613151,7425346.0,45895096.0,1162974200.0,30.43891,14145.955373796724,436.93547185379094,6.180869686072541,1.1071873143718558
Serbia,SRB,2010,105806492210,7395872.0,45696428.0,1086398000.0,9.551406,14306.155137622716,431.8868062396755,6.1786396519572,1.026778203594318
Serbia,SRB,2011,107961005146,7364857.0,48957080.0,1147338200.0,7.9131575,14658.94112350043,453.4700277548674,6.6473904381307065,1.062733899567171
Serbia,SRB,2012,107225205154,7324624.0,43744160.0,1011840960.0,0.0,14639.004698944273,407.9652721314298,5.97220553573808,0.943659616735416
Serbia,SRB,2013,110326840826,7276184.0,44569116.0,936324030.0,0.0,15162.733766215917,403.9734634502168,6.125342074911795,0.8486819916077418
Serbia,SRB,2014,108573184305,7227203.0,37207988.0,877347200.0,0.0,15022.849684034058,342.6996107572623,5.148324739183333,0.8080698798843248
Serbia,SRB,2015,110534080360,7177257.0,43777364.0,813673900.0,0.0,15400.602257937817,396.05308930441083,6.099456101404757,0.7361294338813279
Serbia,SRB,2016,114224356538,7126083.0,45043436.0,736738000.0,0.0,16029.052220974692,394.3417793298316,6.320924973789949,0.6449920335116118
Serbia,SRB,2017,116624397423,7073508.0,45529550.0,823243300.0,0.0,16487.490708005138,390.39472877071364,6.436629463061327,0.7058928647786048
Serbia,SRB,2018,121866805544,7020016.0,44320356.0,972616300.0,0.0,17359.904242953293,363.67865557941565,6.313426636064647,0.7980978049423286
Serbia,SRB,2019,127145752498,6966154.0,44278484.0,1253859300.0,0.0,18251.929615394663,348.24980882233166,6.356230999199846,0.986159014647165
Serbia,SRB,2020,125997348538,6907817.0,45169760.0,1276260600.0,0.0,18239.821428100946,358.4977027225068,6.538934080042942,1.012926553462423
Serbia,SRB,2021,135731837886,6835434.0,43683996.0,0.0,0.0,19857.091427698666,321.8404515872673,6.390815272300193,0.0
Serbia,SRB,2022,139192939447,6791218.0,43516788.0,0.0,0.0,20496.01992558625,312.63646110850135,6.407803136344614,0.0
Seychelles,SYC,2016,2548989599,109836.0,553264.0,0.0,0.0,23207.232592228414,217.0522783682806,5.037182708765796,0.0
Seychelles,SYC,2017,2620022555,112444.0,575248.0,0.0,0.0,23300.68794244246,219.5584152137194,5.115862118032087,0.0
Seychelles,SYC,2018,2717138409,115053.0,600896.0,0.0,15.902471,23616.40643008005,221.15030946147138,5.222775590380086,0.0
Seychelles,SYC,2019,2849652860,117662.0,593568.0,0.0,60.820145,24218.973500365453,208.2948447271574,5.044687324709762,0.0
Seychelles,SYC,2020,2629420447,120299.0,597232.0,0.0,88.56884,21857.37576372206,227.13446253200146,4.964563296453004,0.0
Seychelles,SYC,2021,2772114434,123000.0,611888.0,34504116.0,81.39465,22537.515723577235,220.72970455158347,4.97469918699187,1.244685846183217
Seychelles,SYC,2022,3021613254,125532.0,553698.0,34539244.0,59.079136,24070.46214511041,183.2458205122766,4.410811585890451,1.1430729579398384
Sierra Leone,SLE,2002,5674378663,4971436.0,501968.03,35567580.0,0.0,1141.396301390584,88.46220173375131,0.10097042987177146,0.6268101251670027
Sierra Leone,SLE,2003,6212515824,5177687.0,534944.0,35988990.0,0.0,1199.8631481586276,86.10746679041377,0.10331717618311033,0.5792981622834414
Sierra Leone,SLE,2004,6615015158,5355715.0,520288.0,34961760.0,0.0,1235.1320333512892,78.65257865218636,0.09714631939899715,0.5285212378949472
Sierra Leone,SLE,2006,7198662947,5624464.0,578912.0,34823290.0,0.0,1279.8842604379724,80.41937846822765,0.10292749673568895,0.48374663817969693
Sierra Leone,SLE,2008,8195393846,5894728.0,505631.97,20939512.0,0.0,1390.2921128845978,61.697092232704385,0.08577698071904251,0.2555034253810772
Sierra Leone,SLE,2009,8458419402,6055655.0,501968.03,18590570.0,0.0,1396.780266048842,59.34537011504883,0.08289244185806491,0.2197877536742177
Sierra Leone,SLE,2010,9019846352,6222715.0,542272.0,19464022.0,0.0,1449.5033682243202,60.11987109733419,0.08714395565279785,0.21579105940850288
Sierra Leone,SLE,2011,9561923879,6387259.0,710816.0,19737072.0,0.0,1497.0308670745933,74.33817806907058,0.11128654717148624,0.20641318891218918
Sierra Leone,SLE,2012,11015503477,6551077.0,831728.0,20148160.0,0.0,1681.4797745469943,75.50521877975166,0.12696049825089828,0.18290730008000702
Sierra Leone,SLE,2013,13337463015,6714057.0,1047904.0,22985660.0,0.0,1986.498329549481,78.56846529369739,0.15607612506119622,0.17233907208701638
Sierra Leone,SLE,2014,13945551769,6876384.0,1128512.0,26019816.0,0.0,2028.0356316633859,80.92272135897873,0.1641141623271766,0.18658147365556563
Sierra Leone,SLE,2015,11087958421,7037659.0,1084544.0,26992908.0,0.0,1575.5179983855428,97.81277660150057,0.15410579000772842,0.243443445358497
Sierra Leone,SLE,2016,11791680967,7205337.0,1142807.0,25029016.0,0.0,1636.5203968946907,96.91637716439585,0.15860562802267264,0.21225994894235847
Sierra Leone,SLE,2017,12234317466,7379300.0,1088208.0,24581090.0,0.0,1657.9238499586681,88.94717690825041,0.14746764598268128,0.2009191772921744
Sierra Leone,SLE,2018,12659203398,7554566.0,1025920.06,22236806.0,0.0,1675.7022703885307,81.04143900255865,0.13580132333214112,0.1756572297709755
Sierra Leone,SLE,2019,13324285829,7731995.0,1003936.06,21736804.0,0.0,1723.266224176296,75.3463317197051,0.12984178856815093,0.16313672851936536
Sierra Leone,SLE,2020,13061999009,7912558.0,1025920.06,21162274.0,0.0,1650.7934613559862,78.54234710116874,0.12965719303416165,0.16201405302066502
